web-scraper-order,web-scraper-start-url,link-pergunta,link-pergunta-href
"1590675611-752","https://www.quora.com/profile/Vincent-Pisano-2/questions","What has Zoom taught you about your career?","https://www.quora.com/What-has-Zoom-taught-you-about-your-career"
"1590675611-755","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the meaning of the song ""I'm So Lonely I Could Cry"" by Hank Williams?","https://www.quora.com/What-is-the-meaning-of-the-song-Im-So-Lonely-I-Could-Cry-by-Hank-Williams"
"1590675611-159","https://www.quora.com/profile/Vincent-Pisano-2/questions","What mattress size can fit in an RV?","https://www.quora.com/What-mattress-size-can-fit-in-an-RV"
"1590675611-762","https://www.quora.com/profile/Vincent-Pisano-2/questions","In Ring Fit Adventure, what is a skill tree?","https://www.quora.com/unanswered/In-Ring-Fit-Adventure-what-is-a-skill-tree"
"1590675611-468","https://www.quora.com/profile/Vincent-Pisano-2/questions","Does a person who has the coronavirus stop receiving mail or do they still receive their mail like their other neighbors without coronavirus?","https://www.quora.com/Does-a-person-who-has-the-coronavirus-stop-receiving-mail-or-do-they-still-receive-their-mail-like-their-other-neighbors-without-coronavirus"
"1590675611-482","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is chicken claw the best skill in Divinity: Original Sin 2? Why or why not?","https://www.quora.com/unanswered/Is-chicken-claw-the-best-skill-in-Divinity-Original-Sin-2-Why-or-why-not"
"1590675611-225","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you re-enter a Zoom chat after leaving?","https://www.quora.com/How-do-you-re-enter-a-Zoom-chat-after-leaving"
"1590675611-572","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you hide the fact that you lost your job on LinkedIn?","https://www.quora.com/How-do-you-hide-the-fact-that-you-lost-your-job-on-LinkedIn"
"1590675611-541","https://www.quora.com/profile/Vincent-Pisano-2/questions","How will the coronavirus affect your Mother's Day?","https://www.quora.com/How-will-the-coronavirus-affect-your-Mothers-Day"
"1590675611-868","https://www.quora.com/profile/Vincent-Pisano-2/questions","Who is the most wasted talent in skiing history?","https://www.quora.com/Who-is-the-most-wasted-talent-in-skiing-history"
"1590675611-551","https://www.quora.com/profile/Vincent-Pisano-2/questions","Do you agree with CC Sabathia that Shohei Ohtani is the greatest player ever?","https://www.quora.com/Do-you-agree-with-CC-Sabathia-that-Shohei-Ohtani-is-the-greatest-player-ever"
"1590675611-644","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is it like for you to watch KBO baseball games?","https://www.quora.com/What-is-it-like-for-you-to-watch-KBO-baseball-games"
"1590675611-555","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you sunbathe with an N95 mask on?","https://www.quora.com/unanswered/How-do-you-sunbathe-with-an-N95-mask-on"
"1590675611-794","https://www.quora.com/profile/Vincent-Pisano-2/questions","How does Zoom fatigue affect the brain?","https://www.quora.com/unanswered/How-does-Zoom-fatigue-affect-the-brain"
"1590675611-631","https://www.quora.com/profile/Vincent-Pisano-2/questions","How long does Twitter give users to revise Tweets due to bad language? How can a person fix this?","https://www.quora.com/How-long-does-Twitter-give-users-to-revise-Tweets-due-to-bad-language-How-can-a-person-fix-this"
"1590675611-481","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is Times Square bow-tie shaped or square?","https://www.quora.com/Is-Times-Square-bow-tie-shaped-or-square"
"1590675611-793","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is Jauan Jennings the steal of the 2020 NFL draft? Why or why not?","https://www.quora.com/Is-Jauan-Jennings-the-steal-of-the-2020-NFL-draft-Why-or-why-not"
"1590675611-850","https://www.quora.com/profile/Vincent-Pisano-2/questions","As a Leo, who are your favorite musicians?","https://www.quora.com/unanswered/As-a-Leo-who-are-your-favorite-musicians"
"1590675611-260","https://www.quora.com/profile/Vincent-Pisano-2/questions","What poetry most affected your teen years?","https://www.quora.com/What-poetry-most-affected-your-teen-years"
"1590675611-367","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is Joe Rogan the new Oprah for the younger generations? Why or why not?","https://www.quora.com/unanswered/Is-Joe-Rogan-the-new-Oprah-for-the-younger-generations-Why-or-why-not"
"1590675611-716","https://www.quora.com/profile/Vincent-Pisano-2/questions","Why would someone cut basil into strips, and what is it called?","https://www.quora.com/Why-would-someone-cut-basil-into-strips-and-what-is-it-called"
"1590675611-612","https://www.quora.com/profile/Vincent-Pisano-2/questions","What do you think of the Brandi Rhodes and Jake the Snake Roberts AEW storyline?","https://www.quora.com/What-do-you-think-of-the-Brandi-Rhodes-and-Jake-the-Snake-Roberts-AEW-storyline"
"1590675611-749","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the naughtiest thing you've witnessed on Zoom?","https://www.quora.com/unanswered/What-is-the-naughtiest-thing-youve-witnessed-on-Zoom"
"1590675611-487","https://www.quora.com/profile/Vincent-Pisano-2/questions","What food item is the cornbread for those who grew up outside the southern part of the US?","https://www.quora.com/What-food-item-is-the-cornbread-for-those-who-grew-up-outside-the-southern-part-of-the-US"
"1590675611-608","https://www.quora.com/profile/Vincent-Pisano-2/questions","Who is Judy Mikovits?","https://www.quora.com/Who-is-Judy-Mikovits"
"1590675611-648","https://www.quora.com/profile/Vincent-Pisano-2/questions","Why wasn't Ken Jennings disqualified during his first episode for writing ""Jones"" as an answer in Final Jeopardy?","https://www.quora.com/Why-wasnt-Ken-Jennings-disqualified-during-his-first-episode-for-writing-Jones-as-an-answer-in-Final-Jeopardy"
"1590675611-854","https://www.quora.com/profile/Vincent-Pisano-2/questions","As a Cancerian astrological sign, who are your favorite musicians?","https://www.quora.com/unanswered/As-a-Cancerian-astrological-sign-who-are-your-favorite-musicians"
"1590675611-163","https://www.quora.com/profile/Vincent-Pisano-2/questions","Can you install Windows 10 on a PS5?","https://www.quora.com/Can-you-install-Windows-10-on-a-PS5"
"1590675611-153","https://www.quora.com/profile/Vincent-Pisano-2/questions","What would President Trump's SWOT analysis look like?","https://www.quora.com/What-would-President-Trumps-SWOT-analysis-look-like"
"1590675611-392","https://www.quora.com/profile/Vincent-Pisano-2/questions","What are some examples of social media being a knife to the heart?","https://www.quora.com/What-are-some-examples-of-social-media-being-a-knife-to-the-heart"
"1590675611-166","https://www.quora.com/profile/Vincent-Pisano-2/questions","As an actor or actress, what is it like to perform without a crowd?","https://www.quora.com/As-an-actor-or-actress-what-is-it-like-to-perform-without-a-crowd"
"1590675611-627","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the meaning of the song ""Crazy"" by Gnarls Barkley?","https://www.quora.com/unanswered/What-is-the-meaning-of-the-song-Crazy-by-Gnarls-Barkley"
"1590675611-249","https://www.quora.com/profile/Vincent-Pisano-2/questions","Who is the dancing man in the TD Bank mobile deposit commercial?","https://www.quora.com/unanswered/Who-is-the-dancing-man-in-the-TD-Bank-mobile-deposit-commercial"
"1590675611-164","https://www.quora.com/profile/Vincent-Pisano-2/questions","What was it like to give birth during the coronavirus?","https://www.quora.com/unanswered/What-was-it-like-to-give-birth-during-the-coronavirus"
"1590675611-458","https://www.quora.com/profile/Vincent-Pisano-2/questions","How can you watch Hamilton on Disney+?","https://www.quora.com/How-can-you-watch-Hamilton-on-Disney"
"1590675611-264","https://www.quora.com/profile/Vincent-Pisano-2/questions","What causes a loose coaxial cable in a router?","https://www.quora.com/What-causes-a-loose-coaxial-cable-in-a-router"
"1590675611-452","https://www.quora.com/profile/Vincent-Pisano-2/questions","Who is the owner of Bingo Wholesale?","https://www.quora.com/unanswered/Who-is-the-owner-of-Bingo-Wholesale"
"1590675611-301","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you transfer your blue check mark Twitter verification badge with another account?","https://www.quora.com/How-do-you-transfer-your-blue-check-mark-Twitter-verification-badge-with-another-account"
"1590675611-537","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is something you aren't aware of until you know an ENTP more personally/intimately?","https://www.quora.com/What-is-something-you-arent-aware-of-until-you-know-an-ENTP-more-personally-intimately"
"1590675611-473","https://www.quora.com/profile/Vincent-Pisano-2/questions","What tradition in another country made you think ""no wait, really""?","https://www.quora.com/What-tradition-in-another-country-made-you-think-no-wait-really"
"1590675611-580","https://www.quora.com/profile/Vincent-Pisano-2/questions","Does Michael Jordan like Sonny Vaccaro?","https://www.quora.com/unanswered/Does-Michael-Jordan-like-Sonny-Vaccaro"
"1590675611-388","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do teachers lose students?","https://www.quora.com/How-do-teachers-lose-students"
"1590675611-524","https://www.quora.com/profile/Vincent-Pisano-2/questions","When will gyms open in Nebraska?","https://www.quora.com/When-will-gyms-open-in-Nebraska"
"1590675611-604","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is Tyler Herro dating Katya Elise Henry?","https://www.quora.com/unanswered/Is-Tyler-Herro-dating-Katya-Elise-Henry"
"1590675611-741","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the most ""Tiger King"" thing you've seen during the coronavirus pandemic?","https://www.quora.com/unanswered/What-is-the-most-Tiger-King-thing-youve-seen-during-the-coronavirus-pandemic"
"1590675611-679","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the meaning of the song ""She Bop"" by Cyndi Lauper?","https://www.quora.com/What-is-the-meaning-of-the-song-She-Bop-by-Cyndi-Lauper"
"1590675611-527","https://www.quora.com/profile/Vincent-Pisano-2/questions","Do all cave spiders come from caves?","https://www.quora.com/Do-all-cave-spiders-come-from-caves"
"1590675611-767","https://www.quora.com/profile/Vincent-Pisano-2/questions","What type of relationship did Kevin Hart have with his father?","https://www.quora.com/unanswered/What-type-of-relationship-did-Kevin-Hart-have-with-his-father"
"1590675611-255","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you remove your last name on Instagram from a mobile device?","https://www.quora.com/unanswered/How-do-you-remove-your-last-name-on-Instagram-from-a-mobile-device"
"1590675611-238","https://www.quora.com/profile/Vincent-Pisano-2/questions","What does ""don't be a Chad"" mean?","https://www.quora.com/What-does-dont-be-a-Chad-mean"
"1590675611-233","https://www.quora.com/profile/Vincent-Pisano-2/questions","Are Olympians allowed to smoke during the Olympic games?","https://www.quora.com/Are-Olympians-allowed-to-smoke-during-the-Olympic-games"
"1590675611-287","https://www.quora.com/profile/Vincent-Pisano-2/questions","How and where do you locate merchandise to sell on Amazon?","https://www.quora.com/How-and-where-do-you-locate-merchandise-to-sell-on-Amazon"
"1590675611-355","https://www.quora.com/profile/Vincent-Pisano-2/questions","Which snake breeds should not exist? Why?","https://www.quora.com/Which-snake-breeds-should-not-exist-Why"
"1590675611-522","https://www.quora.com/profile/Vincent-Pisano-2/questions","What was the greatest calendar month performance by a player in golf history?","https://www.quora.com/unanswered/What-was-the-greatest-calendar-month-performance-by-a-player-in-golf-history"
"1590675611-206","https://www.quora.com/profile/Vincent-Pisano-2/questions","Would it be a legitimate record for an MLB player to hit .400 for a batting average in 81 games? Why or why not?","https://www.quora.com/Would-it-be-a-legitimate-record-for-an-MLB-player-to-hit-400-for-a-batting-average-in-81-games-Why-or-why-not"
"1590675611-723","https://www.quora.com/profile/Vincent-Pisano-2/questions","Are there any online websites to convert Pandora to MP3?","https://www.quora.com/Are-there-any-online-websites-to-convert-Pandora-to-MP3"
"1590675611-348","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the meaning of the song ""Caution"" by The Killers?","https://www.quora.com/unanswered/What-is-the-meaning-of-the-song-Caution-by-The-Killers"
"1590675611-731","https://www.quora.com/profile/Vincent-Pisano-2/questions","When you are a business or artist, how do you charge a fee for your Facebook livestream?","https://www.quora.com/When-you-are-a-business-or-artist-how-do-you-charge-a-fee-for-your-Facebook-livestream"
"1590675611-562","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the meaning of the song ""I Called Mama"" by Tim McGraw?","https://www.quora.com/What-is-the-meaning-of-the-song-I-Called-Mama-by-Tim-McGraw"
"1590675611-492","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you know when you have been removed from a Twitch stream?","https://www.quora.com/How-do-you-know-when-you-have-been-removed-from-a-Twitch-stream"
"1590675611-302","https://www.quora.com/profile/Vincent-Pisano-2/questions","What can you talk about while on Zoom?","https://www.quora.com/What-can-you-talk-about-while-on-Zoom"
"1590675611-333","https://www.quora.com/profile/Vincent-Pisano-2/questions","What emotion did you swear you wouldn't experience and experienced it anyway?","https://www.quora.com/What-emotion-did-you-swear-you-wouldnt-experience-and-experienced-it-anyway"
"1590675611-401","https://www.quora.com/profile/Vincent-Pisano-2/questions","What clothes should match with a rainbow hair color?","https://www.quora.com/What-clothes-should-match-with-a-rainbow-hair-color"
"1590675611-769","https://www.quora.com/profile/Vincent-Pisano-2/questions","What are some examples of how artists are describing/depicting the coronavirus?","https://www.quora.com/unanswered/What-are-some-examples-of-how-artists-are-describing-depicting-the-coronavirus"
"1590675611-758","https://www.quora.com/profile/Vincent-Pisano-2/questions","Where can you get all seasons of Doctor Who in 4K HDR?","https://www.quora.com/Where-can-you-get-all-seasons-of-Doctor-Who-in-4K-HDR"
"1590675611-234","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the most useless UFC statistic?","https://www.quora.com/What-is-the-most-useless-UFC-statistic"
"1590675611-600","https://www.quora.com/profile/Vincent-Pisano-2/questions","Does Billy Ray Cyrus have TikTok?","https://www.quora.com/unanswered/Does-Billy-Ray-Cyrus-have-TikTok"
"1590675611-472","https://www.quora.com/profile/Vincent-Pisano-2/questions","What advice were you told as a kid, then as an adult made you think ""no wait, really""?","https://www.quora.com/What-advice-were-you-told-as-a-kid-then-as-an-adult-made-you-think-no-wait-really"
"1590675611-447","https://www.quora.com/profile/Vincent-Pisano-2/questions","What are striking examples of TOMA in business?","https://www.quora.com/unanswered/What-are-striking-examples-of-TOMA-in-business"
"1590675611-609","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is YouTube a reliable source of coronavirus information? Why or why not?","https://www.quora.com/Is-YouTube-a-reliable-source-of-coronavirus-information-Why-or-why-not"
"1590675611-191","https://www.quora.com/profile/Vincent-Pisano-2/questions","Why do gyroids only appear after it rains in Animal Crossing?","https://www.quora.com/unanswered/Why-do-gyroids-only-appear-after-it-rains-in-Animal-Crossing"
"1590675611-519","https://www.quora.com/profile/Vincent-Pisano-2/questions","What author fact made you think ""no wait, really""?","https://www.quora.com/What-author-fact-made-you-think-no-wait-really"
"1590675611-412","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is 75 degrees and cloudy okay if you want to go for a hike?","https://www.quora.com/Is-75-degrees-and-cloudy-okay-if-you-want-to-go-for-a-hike"
"1590675611-622","https://www.quora.com/profile/Vincent-Pisano-2/questions","When will gyms open in California?","https://www.quora.com/unanswered/When-will-gyms-open-in-California"
"1590675611-339","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the most ridiculous Olympic rule?","https://www.quora.com/What-is-the-most-ridiculous-Olympic-rule"
"1590675611-453","https://www.quora.com/profile/Vincent-Pisano-2/questions","What business fact made you think ""no wait, really""?","https://www.quora.com/What-business-fact-made-you-think-no-wait-really"
"1590675611-518","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you view and share your archived Facebook stories?","https://www.quora.com/How-do-you-view-and-share-your-archived-Facebook-stories"
"1590675611-607","https://www.quora.com/profile/Vincent-Pisano-2/questions","Who should play Judy Mikovits in a movie?","https://www.quora.com/unanswered/Who-should-play-Judy-Mikovits-in-a-movie"
"1590675611-553","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is Amanda Seyfried up to in 2020?","https://www.quora.com/unanswered/What-is-Amanda-Seyfried-up-to-in-2020"
"1590675611-240","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is Adam Scott up to in 2020?","https://www.quora.com/unanswered/What-is-Adam-Scott-up-to-in-2020"
"1590675611-869","https://www.quora.com/profile/Vincent-Pisano-2/questions","Who is the most wasted talent in snowboarding history?","https://www.quora.com/Who-is-the-most-wasted-talent-in-snowboarding-history"
"1590675611-533","https://www.quora.com/profile/Vincent-Pisano-2/questions","Are Bronson Rechsteiner and Rick Steiner related?","https://www.quora.com/Are-Bronson-Rechsteiner-and-Rick-Steiner-related"
"1590675611-483","https://www.quora.com/profile/Vincent-Pisano-2/questions","What would be a great coronavirus-related greeting card idea or saying?","https://www.quora.com/What-would-be-a-great-coronavirus-related-greeting-card-idea-or-saying"
"1590675611-821","https://www.quora.com/profile/Vincent-Pisano-2/questions","What happened to the Falling In Reverse guitarist Derek Jones?","https://www.quora.com/unanswered/What-happened-to-the-Falling-In-Reverse-guitarist-Derek-Jones"
"1590675611-312","https://www.quora.com/profile/Vincent-Pisano-2/questions","How are fighters able to fight on short notice in boxing and UFC?","https://www.quora.com/How-are-fighters-able-to-fight-on-short-notice-in-boxing-and-UFC"
"1590675611-193","https://www.quora.com/profile/Vincent-Pisano-2/questions","What are before and after pictures that prove that animals age at different rates?","https://www.quora.com/unanswered/What-are-before-and-after-pictures-that-prove-that-animals-age-at-different-rates"
"1590675611-369","https://www.quora.com/profile/Vincent-Pisano-2/questions","Should food truck vendors and merchandise vendors at street fairs wear N95 masks? Why or why not?","https://www.quora.com/unanswered/Should-food-truck-vendors-and-merchandise-vendors-at-street-fairs-wear-N95-masks-Why-or-why-not"
"1590675611-496","https://www.quora.com/profile/Vincent-Pisano-2/questions","What false assumptions do people make about parents with smart children?","https://www.quora.com/What-false-assumptions-do-people-make-about-parents-with-smart-children"
"1590675611-315","https://www.quora.com/profile/Vincent-Pisano-2/questions","What law made you think ""no wait, really""?","https://www.quora.com/What-law-made-you-think-no-wait-really"
"1590675611-318","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the best pizza place in Princeton, New Jersey?","https://www.quora.com/What-is-the-best-pizza-place-in-Princeton-New-Jersey"
"1590675611-734","https://www.quora.com/profile/Vincent-Pisano-2/questions","Can people see what you search for on Etsy?","https://www.quora.com/unanswered/Can-people-see-what-you-search-for-on-Etsy"
"1590675611-273","https://www.quora.com/profile/Vincent-Pisano-2/questions","What advertisements ticked off a lot of business executives?","https://www.quora.com/unanswered/What-advertisements-ticked-off-a-lot-of-business-executives"
"1590675611-847","https://www.quora.com/profile/Vincent-Pisano-2/questions","Are you proud of getting a degree from Marywood University?","https://www.quora.com/unanswered/Are-you-proud-of-getting-a-degree-from-Marywood-University"
"1590675611-753","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is Elon Musk the voice of reason during the coronavirus shutdowns? Why or why not?","https://www.quora.com/Is-Elon-Musk-the-voice-of-reason-during-the-coronavirus-shutdowns-Why-or-why-not"
"1590675611-499","https://www.quora.com/profile/Vincent-Pisano-2/questions","How much should you charge for a conference during the coronavirus?","https://www.quora.com/unanswered/How-much-should-you-charge-for-a-conference-during-the-coronavirus"
"1590675611-578","https://www.quora.com/profile/Vincent-Pisano-2/questions","When will the gyms in Mississippi open?","https://www.quora.com/unanswered/When-will-the-gyms-in-Mississippi-open"
"1590675611-864","https://www.quora.com/profile/Vincent-Pisano-2/questions","What should you never say to someone with an N95 mask on?","https://www.quora.com/What-should-you-never-say-to-someone-with-an-N95-mask-on"
"1590675611-258","https://www.quora.com/profile/Vincent-Pisano-2/questions","What channel is VICE on Verizon Fios?","https://www.quora.com/unanswered/What-channel-is-VICE-on-Verizon-Fios"
"1590675611-668","https://www.quora.com/profile/Vincent-Pisano-2/questions","Which companies switched genres the hardest you know of?","https://www.quora.com/unanswered/Which-companies-switched-genres-the-hardest-you-know-of"
"1590675611-391","https://www.quora.com/profile/Vincent-Pisano-2/questions","How far apart should a hairstylist schedule appointments?","https://www.quora.com/How-far-apart-should-a-hairstylist-schedule-appointments"
"1590675611-324","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you pay on PayPal with QR codes?","https://www.quora.com/How-do-you-pay-on-PayPal-with-QR-codes"
"1590675611-653","https://www.quora.com/profile/Vincent-Pisano-2/questions","What can gamers do to be sure there isn't coronavirus on video game controllers?","https://www.quora.com/What-can-gamers-do-to-be-sure-there-isnt-coronavirus-on-video-game-controllers"
"1590675611-581","https://www.quora.com/profile/Vincent-Pisano-2/questions","Are the legacies of actors and actresses tarnished without awards? Why or why not?","https://www.quora.com/Are-the-legacies-of-actors-and-actresses-tarnished-without-awards-Why-or-why-not"
"1590675611-687","https://www.quora.com/profile/Vincent-Pisano-2/questions","How many levels are in Streets of Rage 4?","https://www.quora.com/unanswered/How-many-levels-are-in-Streets-of-Rage-4"
"1590675611-286","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you feel when a friend, loved one, or co-worker doesn't wear an N95 mask?","https://www.quora.com/How-do-you-feel-when-a-friend-loved-one-or-co-worker-doesnt-wear-an-N95-mask"
"1590675611-835","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the meaning of the song ""To Die For"" by Sam Smith?","https://www.quora.com/unanswered/What-is-the-meaning-of-the-song-To-Die-For-by-Sam-Smith"
"1590675611-521","https://www.quora.com/profile/Vincent-Pisano-2/questions","When will gyms open in Canada?","https://www.quora.com/When-will-gyms-open-in-Canada"
"1590675611-535","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is something you aren't aware of until you know an ESFP more personally/intimately?","https://www.quora.com/What-is-something-you-arent-aware-of-until-you-know-an-ESFP-more-personally-intimately"
"1590675611-861","https://www.quora.com/profile/Vincent-Pisano-2/questions","Why do your ears get stuffy when it rains?","https://www.quora.com/Why-do-your-ears-get-stuffy-when-it-rains"
"1590675611-209","https://www.quora.com/profile/Vincent-Pisano-2/questions","What hockey adage is also the truth?","https://www.quora.com/What-hockey-adage-is-also-the-truth"
"1590675611-509","https://www.quora.com/profile/Vincent-Pisano-2/questions","Will you be charged for return shipping on Etsy if you return an item while the item is being shipped?","https://www.quora.com/Will-you-be-charged-for-return-shipping-on-Etsy-if-you-return-an-item-while-the-item-is-being-shipped"
"1590675611-635","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you embed Vimeo in a PowerPoint presentation?","https://www.quora.com/unanswered/How-do-you-embed-Vimeo-in-a-PowerPoint-presentation"
"1590675611-813","https://www.quora.com/profile/Vincent-Pisano-2/questions","Who is the most wasted talent in surfing history?","https://www.quora.com/Who-is-the-most-wasted-talent-in-surfing-history"
"1590675611-784","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the meaning of ""Hole in the Bottle"" by Kelsea Ballerini?","https://www.quora.com/unanswered/What-is-the-meaning-of-Hole-in-the-Bottle-by-Kelsea-Ballerini"
"1590675611-725","https://www.quora.com/profile/Vincent-Pisano-2/questions","What have you discovered about famous people by viewing their bookshelves during the Corona virus?","https://www.quora.com/unanswered/What-have-you-discovered-about-famous-people-by-viewing-their-bookshelves-during-the-Corona-virus"
"1590675611-389","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the best coronavirus revenge you've ever seen?","https://www.quora.com/What-is-the-best-coronavirus-revenge-youve-ever-seen"
"1590675611-661","https://www.quora.com/profile/Vincent-Pisano-2/questions","How do you blow out a candle with an N95 mask on?","https://www.quora.com/How-do-you-blow-out-a-candle-with-an-N95-mask-on"
"1590675611-411","https://www.quora.com/profile/Vincent-Pisano-2/questions","Would it be wrong for the MLBPA to ask for information from owners on gates, merchandise, and ticket sales? Why or why not?","https://www.quora.com/Would-it-be-wrong-for-the-MLBPA-to-ask-for-information-from-owners-on-gates-merchandise-and-ticket-sales-Why-or-why-not"
"1590675611-356","https://www.quora.com/profile/Vincent-Pisano-2/questions","Did Michael Jordan have food poisoning and not the flu?","https://www.quora.com/Did-Michael-Jordan-have-food-poisoning-and-not-the-flu"
"1590675611-362","https://www.quora.com/profile/Vincent-Pisano-2/questions","What are the best coronavirus tattoo ideas?","https://www.quora.com/What-are-the-best-coronavirus-tattoo-ideas"
"1590675611-587","https://www.quora.com/profile/Vincent-Pisano-2/questions","Who is the ""Tiger King"" of marketing?","https://www.quora.com/unanswered/Who-is-the-Tiger-King-of-marketing"
"1590675611-798","https://www.quora.com/profile/Vincent-Pisano-2/questions","What has Zoom made you realize about your child's teacher?","https://www.quora.com/What-has-Zoom-made-you-realize-about-your-childs-teacher"
"1590675611-480","https://www.quora.com/profile/Vincent-Pisano-2/questions","How can someone get a green taxi in New York?","https://www.quora.com/How-can-someone-get-a-green-taxi-in-New-York"
"1590675611-628","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is the meaning of the song ""Don't You Want Me"" by The Human League?","https://www.quora.com/What-is-the-meaning-of-the-song-Dont-You-Want-Me-by-The-Human-League"
"1590675611-556","https://www.quora.com/profile/Vincent-Pisano-2/questions","Are the legacies of your loved ones tarnished by infidelity? Why or why not?","https://www.quora.com/Are-the-legacies-of-your-loved-ones-tarnished-by-infidelity-Why-or-why-not"
"1590675611-350","https://www.quora.com/profile/Vincent-Pisano-2/questions","How was Jeroen Verhoeven so good at soccer despite not looking very athletic?","https://www.quora.com/unanswered/How-was-Jeroen-Verhoeven-so-good-at-soccer-despite-not-looking-very-athletic"
"1590675611-317","https://www.quora.com/profile/Vincent-Pisano-2/questions","Are college educations sometimes a handicap?","https://www.quora.com/unanswered/Are-college-educations-sometimes-a-handicap"
"1590675611-405","https://www.quora.com/profile/Vincent-Pisano-2/questions","When will Burger King re-open dining areas?","https://www.quora.com/When-will-Burger-King-re-open-dining-areas"
"1590675611-442","https://www.quora.com/profile/Vincent-Pisano-2/questions","What is in your coronavirus diary?","https://www.quora.com/unanswered/What-is-in-your-coronavirus-diary"
"1590675611-655","https://www.quora.com/profile/Vincent-Pisano-2/questions","Are you proud of getting a degree from Webster University?","https://www.quora.com/Are-you-proud-of-getting-a-degree-from-Webster-University"
"1590675611-660","https://www.quora.com/profile/Vincent-Pisano-2/questions","Are you proud of getting a degree from De Montfort University?","https://www.quora.com/unanswered/Are-you-proud-of-getting-a-degree-from-De-Montfort-University"
"1590675611-582","https://www.quora.com/profile/Vincent-Pisano-2/questions","Do you think Michael Jordan would have continued with baseball if the 1994 MLB strike never happened?","https://www.quora.com/Do-you-think-Michael-Jordan-would-have-continued-with-baseball-if-the-1994-MLB-strike-never-happened"
"1590675611-569","https://www.quora.com/profile/Vincent-Pisano-2/questions","Why is the same person always at the top of your Twitch views?","https://www.quora.com/unanswered/Why-is-the-same-person-always-at-the-top-of-your-Twitch-views"
"1590675611-275","https://www.quora.com/profile/Vincent-Pisano-2/questions","Is it better to stand out or lay low during the police academy?","https://www.quora.com/Is-it-better-to-stand-out-or-lay-low-during-the-police-academy"
"1590675611-465","https://www.quora.com/profile/Vincent-Pisano-2/questions","Do you agree with Twitter's CEO revealing that employees could do their job from home forever if they wanted to? Why or why not?","https://www.quora.com/Do-you-agree-with-Twitters-CEO-revealing-that-employees-could-do-their-job-from-home-forever-if-they-wanted-to-Why-or-why-not"
"1590675611-208","https://www.quora.com/profile/Vincent-Pisano-2/questions","What would you name the newest Doritos flavor if you were in charge?","https://www.quora.com/What-would-you-name-the-newest-Doritos-flavor-if-you-were-in-charge"
"1590675611-396","https://www.quora.com/profile/Vincent-Pisano-2/questions","What TV show or movie did you swear you would never get into but ended up watching anyway?","https://www.quora.com/What-TV-show-or-movie-did-you-swear-you-would-never-get-into-but-ended-up-watching-anyway"
"1590675611-867","https://www.quora.com/profile/Vincent-Pisano-2/questions","What journalist is the ""Tiger King"" of reporting?","https://www.quora.com/unanswered/What-journalist-is-the-Tiger-King-of-reporting"
"1590675611-374","https://www.quora.com/profile/Vincent-Pisano-2/questions","Should people still take free candy and pens from establishments after the coronavirus? Why or why not?","https://www.quora.com/Should-people-still-take-free-candy-and-pens-from-establishments-after-the-coronavirus-Why-or-why-not"
"1590675611-462","https://www.quora.com/profile/Vincent-Pisano-2/questions","Can you post a picture of a perfect journalist moment?","https://www.quora.com/unanswered/Can-you-post-a-picture-of-a-perfect-journalist-moment"
